,track_id,track_name,artist_name,artist_genres,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,5iis9J2sptrUy0VIpFVIg1,Roll Me Up and Smoke Me When I Die - Live,Nathaniel Rateliff,"['indie folk', 'new americana', 'stomp and holler']",Willie Nelson American Outlaw (Live),4qKpLkR911SUlnd4HAtF79,68,134266,False,0.427,0.813,0,-9.02,1,0.0737,0.0713,0.109,0.873,0.344,106.859,3
1,2tRxHjEkdgGMv9kZbOyqOH,And It's Still Alright,Nathaniel Rateliff,"['indie folk', 'new americana', 'stomp and holler']",And It’s Still Alright,4qKpLkR911SUlnd4HAtF79,67,235746,False,0.521,0.492,3,-9.127,1,0.0297,0.689,0.619,0.118,0.301,77.585,4
2,0vcJzE2LuNY9aoq2hdMjHZ,On The Road Again - Live,Nathaniel Rateliff,"['indie folk', 'new americana', 'stomp and holler']",On The Road Again (Live),4qKpLkR911SUlnd4HAtF79,65,156173,False,0.411,0.859,4,-7.382,1,0.085,0.0671,0.00201,0.958,0.36,112.228,3
3,6JLDtbLnwXylINj16yAtPp,You Should've Seen The Other Guy,Nathaniel Rateliff,"['indie folk', 'new americana', 'stomp and holler']",In Memory Of Loss (Deluxe Edition),4qKpLkR911SUlnd4HAtF79,59,181283,False,0.6,0.424,0,-8.975,1,0.0358,0.432,5e-06,0.111,0.384,79.119,4
4,7GuLQABAOtHgdebC50HGIl,Something Beautiful,Nathaniel Rateliff,"['indie folk', 'new americana', 'stomp and holler']",Closer,4qKpLkR911SUlnd4HAtF79,55,238669,False,0.729,0.319,11,-11.867,0,0.0322,0.942,0.00908,0.128,0.168,111.391,4
5,1U2ahyThq23V2R7rgfOSRr,Time Stands,Nathaniel Rateliff,"['indie folk', 'new americana', 'stomp and holler']",And It’s Still Alright,4qKpLkR911SUlnd4HAtF79,53,232866,False,0.351,0.394,4,-9.321,1,0.0462,0.558,0.0462,0.13,0.274,102.14,5
6,7sJIqdSLw7lvQUsX2NOxJB,Redemption,Nathaniel Rateliff,"['indie folk', 'new americana', 'stomp and holler']",Redemption (From the Apple Original Film “Palmer”),4qKpLkR911SUlnd4HAtF79,53,298935,False,0.518,0.397,4,-8.656,1,0.0303,0.518,0.000199,0.0875,0.246,137.379,4
7,5qO4ZqmCLgcjsjamoKEfAr,You Need Me,Nathaniel Rateliff,"['indie folk', 'new americana', 'stomp and holler']",And It’s Still Alright,4qKpLkR911SUlnd4HAtF79,50,210133,True,0.579,0.521,2,-12.22,1,0.0382,0.797,0.8,0.17,0.555,89.735,4
8,7MxkBqqxn7YF1PhXsuxLGD,What A Drag,Nathaniel Rateliff,"['indie folk', 'new americana', 'stomp and holler']",And It’s Still Alright,4qKpLkR911SUlnd4HAtF79,50,214840,False,0.637,0.424,7,-9.956,1,0.0277,0.452,0.00765,0.0947,0.421,108.059,4
9,3SCDpe3QWlLSg5oJjqN25Q,Still Trying,Nathaniel Rateliff,"['indie folk', 'new americana', 'stomp and holler']",Falling Faster Than You Can Run,4qKpLkR911SUlnd4HAtF79,48,249579,False,0.515,0.146,11,-15.018,1,0.0381,0.813,0.00175,0.14,0.243,80.99,4
